"RecordIDS","AverageConsistency","Release_Date -Consistency","Release_Date -Values","Album_Genres-Consistency","Album_Genres-Values","Track_Name-Consistency","Track_Name-Values","Album_Name-Consistency","Album_Name-Values","Artists-Consistency","Artists-Values","Duration-Consistency","Duration-Values","Tempo-Consistency","Tempo-Values","Album_Type-Consistency","Album_Type-Values"
"deezer_14612+musico_318+spotify_38099","0.9583333333333333","1.0","{2017-05-05T00:00|2017-05-05T00:00|2017-05-05T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{Either Way|Either Way|Either Way}","1.0","{From A Room: Volume 1|From A Room: Volume 1|From A Room: Volume 1}","1.0","{[chris stapleton]|[chris stapleton]|[chris stapleton]}","1.0","{248.0|248.0}","1.0","{127.5999984741211|129.3990020751953}","1.0","{album|album|album}"
"deezer_6013+spotify_27293","0.75","0.0","{1982-09-30T00:00|1982-01-01T00:00}","0.0","{[Rock]|[]}","1.0","{State Trooper|State Trooper}","1.0","{Nebraska|Nebraska}","1.0","{[bruce springsteen]|[bruce springsteen]}","1.0","{191.0|193.0}","1.0","{119.5|120.55699920654297}","1.0","{album|album}"
"deezer_15541+musico_1440+spotify_25906","0.9166666666666666","0.6666666666666666","{2012-02-03T00:00|2010-01-01T00:00|2010-01-01T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{If I Die Young|If I Die Young|If I Die Young}","1.0","{The Band Perry|The Band Perry|The Band Perry}","1.0","{[the band perry]|[the band perry]|[the band perry]}","1.0","{222.0|222.0}","1.0","{130.8000030517578|130.73899841308594}","1.0","{album|album|album}"
"musico_4104+spotify_40771","0.875","1.0","{1997-04-14T00:00|1997-04-14T00:00}","0.0","{[dance rock]|[]}","1.0","{Home|Home}","1.0","{Ultra (Deluxe)|Ultra (Deluxe)}","1.0","{[depeche mode]|[depeche mode]}","1.0","{342.0}","1.0","{151.36900329589844}","1.0","{album|album}"
"deezer_15345+musico_1327+spotify_12411+spotify_38735","0.8125","0.5","{2012-11-12T00:00|2012-11-09T00:00|2012-11-12T00:00|2012-11-09T00:00}","0.5","{[Pop, International Pop, Rock]|[boy band]|[]|[]}","1.0","{Little Things|Little Things|Little Things|Little Things}","0.5","{Take Me Home|Take Me Home: Yearbook Edition|Take Me Home (Expanded Edition)|Take Me Home: Yearbook Edition}","1.0","{[one direction]|[one direction]|[one direction]|[one direction]}","1.0","{219.0|219.0|219.0}","1.0","{110.0|110.07599639892578|110.09500122070312}","1.0","{album|album|album|album}"
"musico_3524+spotify_40386","0.875","1.0","{2001-01-01T00:00|2001-01-01T00:00}","0.0","{[crunk]|[]}","1.0","{Raise Up|Raise Up}","1.0","{Diary of a Sinner: 1st Entry|Diary of a Sinner: 1st Entry}","1.0","{[petey pablo]|[petey pablo]}","1.0","{286.0}","1.0","{156.06900024414062}","1.0","{album|album}"
"musico_6570+spotify_42839","0.75","0.0","{1984-01-01T00:00|1984-08-27T00:00}","0.0","{[adult standards]|[]}","1.0","{Crazy|Crazy}","1.0","{What About Me|What About Me}","1.0","{[kenny rogers]|[kenny rogers]}","1.0","{223.0}","1.0","{136.17300415039062}","1.0","{album|album}"
"deezer_19716+musico_6766+spotify_43018","0.8333333333333334","0.6666666666666666","{1996-03-25T00:00|1983-07-15T00:00|1983-07-15T00:00}","0.0","{[Pop]|[celtic rock]|[]}","1.0","{In A Big Country|In A Big Country|In A Big Country}","1.0","{The Crossing|The Crossing|The Crossing}","1.0","{[big country]|[big country]|[big country]}","1.0","{285.0|283.0}","1.0","{126.4000015258789|126.35700225830078}","1.0","{album|album|album}"
"musico_7377+spotify_32461","0.625","0.0","{1980-05-15T00:00|1978-01-01T00:00}","0.0","{[alternative rock]|[]}","1.0","{Whip It|Whip It}","0.0","{Freedom Of Choice|Freedom of Choice}","1.0","{[devo]|[devo]}","1.0","{161.0}","1.0","{157.90199279785156}","1.0","{album|album}"
"deezer_18602+musico_5474+spotify_41879","0.875","1.0","{1989-07-25T00:00|1989-07-25T00:00|1989-07-25T00:00}","0.0","{[Pop]|[album rock]|[]}","1.0","{Only My Heart Talkin'|Only My Heart Talkin'|Only My Heart Talkin'}","1.0","{Trash|Trash|Trash}","1.0","{[alice cooper]|[alice cooper]|[alice cooper]}","1.0","{286.0|286.0}","1.0","{143.5500030517578|144.51800537109375}","1.0","{album|album|album}"
"musico_2515+spotify_36304","0.875","1.0","{2006-01-01T00:00|2006-01-01T00:00}","0.0","{[contemporary country]|[]}","1.0","{My Wish|My Wish}","1.0","{Me And My Gang|Me And My Gang}","1.0","{[rascal flatts]|[rascal flatts]}","1.0","{248.0}","1.0","{135.71200561523438}","1.0","{album|album}"
"musico_946+spotify_38481","0.875","1.0","{2015-02-12T00:00|2015-02-12T00:00}","0.0","{[canadian hip hop]|[]}","1.0","{6 Man|6 Man}","1.0","{If You're Reading This It's Too Late|If You're Reading This It's Too Late}","1.0","{[drake]|[drake]}","1.0","{167.0}","1.0","{83.58899688720703}","1.0","{album|album}"
"deezer_15081+musico_1036+spotify_38538","0.7083333333333333","0.6666666666666666","{2022-03-17T00:00|2014-06-03T00:00|2014-06-03T00:00}","0.0","{[Rap/Hip Hop]|[atl hip hop]|[]}","1.0","{Handsome And Wealthy|Handsome And Wealthy|Handsome And Wealthy}","1.0","{No Label II|No Label II|No Label II}","1.0","{[migos]|[migos]|[migos]}","1.0","{210.0|210.0}","0.0","{0.0|145.91299438476562}","1.0","{album|album|album}"
"deezer_1004+spotify_12999","0.5","0.0","{2008-06-17T00:00|2007-01-01T00:00}","0.0","{[Pop]|[]}","1.0","{Hate That I Love You|Hate That I Love You}","0.0","{Good Girl Gone Bad: Reloaded|Good Girl Gone Bad}","1.0","{[rihanna, ne-yo]|[rihanna]}","1.0","{218.0|219.0}","0.0","{0.0|93.86699676513672}","1.0","{album|album}"
"musico_9467+spotify_8521","0.875","1.0","{1970-01-01T00:00|1970-01-01T00:00}","0.0","{[funk]|[]}","1.0","{Them Changes|Them Changes}","1.0","{Them Changes|Them Changes}","1.0","{[buddy miles]|[buddy miles]}","1.0","{199.0}","1.0","{113.07099914550781}","1.0","{album|album}"
"musico_5317+spotify_41739","0.875","1.0","{1965-04-04T00:00|1965-04-04T00:00}","0.0","{[adult standards]|[]}","1.0","{Just Once In My Life|Just Once In My Life}","1.0","{Just Once In My Life|Just Once In My Life}","1.0","{[the righteous brothers]|[the righteous brothers]}","1.0","{227.0}","1.0","{94.67500305175781}","1.0","{album|album}"
"deezer_583+spotify_3554","0.875","1.0","{1985-11-18T00:00|1985-11-18T00:00}","0.0","{[Pop]|[]}","1.0","{Just Like Honey|Just Like Honey}","1.0","{Psychocandy|Psychocandy}","1.0","{[the jesus and mary chain]|[the jesus and mary chain]}","1.0","{182.0|183.0}","1.0","{122.0|122.73999786376953}","1.0","{album|album}"
"musico_4241+spotify_40875","0.875","1.0","{1995-06-16T00:00|1995-06-16T00:00}","0.0","{[pop]|[]}","1.0","{She's Out Of My Life|She's Out Of My Life}","1.0","{HIStory - PAST, PRESENT AND FUTURE - BOOK I|HIStory - PAST, PRESENT AND FUTURE - BOOK I}","1.0","{[michael jackson]|[michael jackson]}","1.0","{217.0}","1.0","{88.91799926757812}","1.0","{album|album}"
"deezer_16670+spotify_1735","0.75","1.0","{2022-02-03T00:00|2022-02-03T00:00}","0.0","{[Reggae]|[]}","1.0","{Pull Up|Pull Up}","1.0","{Pull Up|Pull Up}","1.0","{[koffee]|[koffee]}","1.0","{171.0|171.0}","0.0","{0.0|102.93699645996094}","1.0","{single|single}"
"deezer_15069+musico_1034+spotify_1177","0.75","1.0","{2013-08-30T00:00|2013-08-30T00:00|2013-08-30T00:00}","0.0","{[R&B]|[neo mellow]|[]}","1.0","{All of Me|All of Me|All of Me}","1.0","{Love In The Future (Expanded Edition)|Love In The Future (Expanded Edition)|Love In The Future (Expanded Edition)}","1.0","{[john legend]|[john legend]|[john legend]}","1.0","{269.0|269.0}","0.0","{126.05000305175781|119.93000030517578}","1.0","{album|album|album}"
"musico_3220+spotify_40164","0.875","1.0","{2003-01-01T00:00|2003-01-01T00:00}","0.0","{[candy pop]|[]}","1.0","{Stuck|Stuck}","1.0","{Stacie Orrico|Stacie Orrico}","1.0","{[stacie orrico]|[stacie orrico]}","1.0","{221.0}","1.0","{200.5659942626953}","1.0","{album|album}"
"deezer_3487+spotify_12643","0.75","0.0","{2005-01-24T00:00|2001-03-12T00:00}","0.0","{[Dance]|[]}","1.0","{Too Long|Too Long}","1.0","{Discovery|Discovery}","1.0","{[daft punk]|[daft punk]}","1.0","{600.0|600.0}","1.0","{126.80000305175781|127.01699829101562}","1.0","{album|album}"
"musico_6434+spotify_42722","0.75","1.0","{1985-01-01T00:00|1985-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{You're in Love|You're in Love}","0.0","{Invasion Of Your Privacy|Invasion of Your Privacy}","1.0","{[ratt]|[ratt]}","1.0","{194.0}","1.0","{146.00799560546875}","1.0","{album|album}"
"musico_4506+spotify_21500","0.875","1.0","{1994-10-25T00:00|1994-10-25T00:00}","0.0","{[dance pop]|[]}","1.0","{Secret|Secret}","1.0","{Bedtime Stories|Bedtime Stories}","1.0","{[madonna]|[madonna]}","1.0","{304.0}","1.0","{99.98200225830078}","1.0","{album|album}"
"musico_9550+spotify_24389+spotify_27111+spotify_926","0.7395833333333333","0.5","{1969-12-18T00:00|2000-01-01T00:00|1995-01-01T00:00|1969-12-18T00:00}","0.75","{[motown]|[]|[]|[]}","1.0","{I Want You Back|I Want You Back|I Want You Back|I Want You Back}","0.5","{Diana Ross Presents The Jackson 5|Anthology: Jackson 5|The Very Best Of Michael Jackson With The Jackson 5|Diana Ross Presents The Jackson 5}","1.0","{[the jackson 5]|[the jackson 5]|[michael jackson, the jackson 5]|[the jackson 5]}","1.0","{179.0|181.0|176.0}","0.6666666666666666","{98.18499755859375|98.2969970703125|196.60499572753906}","0.5","{album|compilation|compilation|album}"
"musico_10907+spotify_6685","0.625","0.0","{2010-11-24T00:00|2009-08-21T00:00}","0.0","{[dance pop]|[]}","1.0","{Gettin' Over You (feat. Fergie & LMFAO)|Gettin' Over You (feat. Fergie & LMFAO)}","0.0","{One More Love|One Love (Deluxe)}","1.0","{[fergie, david guetta, chris willis, lmfao]|[david guetta]}","1.0","{188.0}","1.0","{129.94400024414062}","1.0","{album|album}"
"musico_5453+spotify_41861","0.875","1.0","{1990-01-01T00:00|1990-01-01T00:00}","0.0","{[funk]|[]}","1.0","{Show Me|Show Me}","1.0","{Howard Hewett|Howard Hewett}","1.0","{[howard hewett]|[howard hewett]}","1.0","{338.0}","1.0","{154.11000061035156}","1.0","{album|album}"
"musico_2962+spotify_39980","0.75","1.0","{1994-01-01T00:00|1994-01-01T00:00}","0.0","{[jam band]|[]}","1.0","{American Baby|American Baby}","1.0","{The Best Of What's Around - Vol.1|The Best Of What's Around - Vol.1}","1.0","{[dave matthews band]|[dave matthews band]}","1.0","{275.0}","1.0","{120.75499725341797}","0.0","{album|compilation}"
"deezer_24975+spotify_32859","0.75","0.0","{2008-10-04T00:00|2006-10-24T00:00}","1.0","{[]|[]}","0.0","{Teardrops On My Guitar (Radio Single Remix)|Teardrops On My Guitar - Radio Single Remix}","1.0","{Taylor Swift|Taylor Swift}","1.0","{[taylor swift]|[taylor swift]}","1.0","{203.0|203.0}","1.0","{99.9000015258789|99.9530029296875}","1.0","{album|album}"
"deezer_14685+spotify_19748","0.875","1.0","{2016-11-17T00:00|2016-11-17T00:00}","0.0","{[Alternative, Pop, Rock]|[]}","1.0","{Love on the Weekend|Love on the Weekend}","1.0","{Love on the Weekend|Love on the Weekend}","1.0","{[john mayer]|[john mayer]}","1.0","{212.0|212.0}","1.0","{119.83999633789062|119.94100189208984}","1.0","{single|single}"
"deezer_18865+spotify_7438","0.75","1.0","{2022-06-10T00:00|2022-06-10T00:00}","0.0","{[Electro]|[]}","1.0","{Way Out|Way Out}","1.0","{V I N C E N T|V I N C E N T}","1.0","{[fkj]|[fkj]}","1.0","{200.0|200.0}","0.0","{0.0|176.7030029296875}","1.0","{album|album}"
"deezer_730+spotify_24358","0.625","0.0","{2000-09-05T00:00|1968-12-01T00:00}","0.0","{[Pop]|[]}","1.0","{You've Made Me So Very Happy|You've Made Me So Very Happy}","1.0","{Blood, Sweat & Tears|Blood, Sweat & Tears}","1.0","{[blood, sweat & tears]|[blood, sweat & tears]}","1.0","{258.0|255.0}","0.0","{186.1999969482422|96.09400177001953}","1.0","{album|album}"
"deezer_16002+musico_2141+spotify_39364","0.8333333333333334","0.6666666666666666","{2008-11-06T00:00|2008-01-01T00:00|2008-01-01T00:00}","0.0","{[R&B]|[dance pop]|[]}","1.0","{Miss Independent|Miss Independent|Miss Independent}","1.0","{Year Of The Gentleman|Year Of The Gentleman|Year Of The Gentleman}","1.0","{[ne-yo]|[ne-yo]|[ne-yo]}","1.0","{232.0|232.0}","1.0","{172.27000427246094|171.81199645996094}","1.0","{album|album|album}"
"musico_5367+spotify_41787","0.875","1.0","{1998-03-31T00:00|1998-03-31T00:00}","0.0","{[art pop]|[]}","1.0","{So Hard|So Hard}","1.0","{Discography - Complete Singles Collection|Discography - Complete Singles Collection}","1.0","{[pet shop boys]|[pet shop boys]}","1.0","{240.0}","1.0","{119.95600128173828}","1.0","{compilation|compilation}"
"deezer_14999+musico_963+spotify_19110+spotify_38493","0.7083333333333333","0.5","{2015-02-23T00:00|2015-06-12T00:00|2015-02-23T00:00|2015-06-12T00:00}","0.5","{[Alternative]|[chamber pop]|[]|[]}","1.0","{Nothing Without Love|Nothing Without Love|Nothing Without Love|Nothing Without Love}","0.5","{Nothing Without Love|Grand Romantic|Nothing Without Love|Grand Romantic}","1.0","{[nate ruess]|[nate ruess]|[nate ruess]|[nate ruess]}","1.0","{236.0|236.0|236.0}","0.6666666666666666","{164.10000610351562|82.05799865722656|82.05799865722656}","0.5","{single|album|single|album}"
"deezer_13072+musico_3887+spotify_746","0.9166666666666666","0.6666666666666666","{2009-09-22T00:00|1997-11-04T00:00|1997-11-04T00:00}","0.6666666666666666","{[]|[canadian country]|[]}","1.0","{Man! I Feel Like A Woman!|Man! I Feel Like A Woman!|Man! I Feel Like A Woman!}","1.0","{Come On Over|Come On Over|Come On Over}","1.0","{[shania twain]|[shania twain]|[shania twain]}","1.0","{233.0|234.0}","1.0","{124.9000015258789|124.88200378417969}","1.0","{album|album}"
"musico_1540+spotify_38882","0.875","1.0","{2011-05-23T00:00|2011-05-23T00:00}","0.0","{[contemporary country]|[]}","1.0","{Camouflage|Camouflage}","1.0","{This Is Country Music|This Is Country Music}","1.0","{[brad paisley]|[brad paisley]}","1.0","{266.0}","1.0","{113.63300323486328}","1.0","{album|album}"
"musico_3210+spotify_40156","0.875","1.0","{2003-04-08T00:00|2003-04-08T00:00}","0.0","{[dance pop]|[]}","1.0","{Love You More|Love You More}","1.0","{The Senior|The Senior}","1.0","{[ginuwine]|[ginuwine]}","1.0","{241.0}","1.0","{117.00599670410156}","1.0","{album|album}"
"musico_6674+spotify_42937","0.875","1.0","{1983-01-01T00:00|1983-01-01T00:00}","0.0","{[dance rock]|[]}","1.0","{The Dream - Hold On to Your Dream|The Dream - Hold On to Your Dream}","1.0","{What a Feelin'|What a Feelin'}","1.0","{[irene cara]|[irene cara]}","1.0","{289.0}","1.0","{143.98300170898438}","1.0","{album|album}"
"deezer_14655+musico_199+spotify_12032","0.875","1.0","{2017-03-03T00:00|2017-03-03T00:00|2017-03-03T00:00}","0.0","{[Pop, Singer & Songwriter]|[pop]|[]}","1.0","{Supermarket Flowers|Supermarket Flowers|Supermarket Flowers}","1.0","{÷ (Deluxe)|÷ (Deluxe)|÷ (Deluxe)}","1.0","{[ed sheeran]|[ed sheeran]|[ed sheeran]}","1.0","{221.0|221.0}","1.0","{89.87999725341797|89.7490005493164}","1.0","{album|album|album}"
"deezer_14260+musico_50+spotify_37905","0.8333333333333334","0.6666666666666666","{2003-09-16T00:00|1947-01-01T00:00|1947-01-01T00:00}","0.0","{[Klassiek]|[adult standards]|[]}","1.0","{Rudolph the Red-Nosed Reindeer|Rudolph the Red-Nosed Reindeer|Rudolph the Red-Nosed Reindeer}","1.0","{Rudolph The Red Nosed Reindeer And Other Christmas Classics|Rudolph The Red Nosed Reindeer And Other Christmas Classics|Rudolph The Red Nosed Reindeer And Other Christmas Classics}","1.0","{[gene autry]|[gene autry]|[gene autry]}","1.0","{186.0|186.0}","1.0","{141.10000610351562|142.15699768066406}","1.0","{album|album|album}"
"deezer_17890+musico_4531+spotify_25381","0.875","1.0","{1994-06-28T00:00|1994-06-28T00:00|1994-06-28T00:00}","0.0","{[Rap/Hip Hop]|[chicago rap]|[]}","1.0","{Funkdafied|Funkdafied|Funkdafied}","1.0","{Funkdafied|Funkdafied|Funkdafied}","1.0","{[da brat]|[da brat]|[da brat]}","1.0","{185.0|185.0}","1.0","{91.0999984741211|90.99500274658203}","1.0","{album|album|album}"
"deezer_18693+musico_5590+spotify_12519","0.875","1.0","{1989-06-20T00:00|1989-06-20T00:00|1989-06-20T00:00}","0.0","{[Pop, R&B]|[funk]|[]}","1.0","{Partyman|Partyman|Partyman}","1.0","{Batman|Batman|Batman}","1.0","{[prince]|[prince]|[prince]}","1.0","{191.0|191.0}","1.0","{117.80000305175781|117.75}","1.0","{album|album|album}"
"musico_370+spotify_38139","0.875","1.0","{2017-12-21T00:00|2017-12-21T00:00}","0.0","{[atl hip hop, pop, hip hop]|[]}","1.0","{Saint|Saint}","1.0","{Huncho Jack, Jack Huncho|Huncho Jack, Jack Huncho}","1.0","{[quavo, huncho jack, travis scott]|[huncho jack, travis scott, quavo]}","1.0","{140.0}","1.0","{150.05799865722656}","1.0","{album|album}"
"musico_3238+spotify_40176","0.875","1.0","{2003-09-16T00:00|2003-09-16T00:00}","0.0","{[atl hip hop]|[]}","1.0","{Naggin'|Naggin'}","1.0","{Me & My Brother|Me & My Brother}","1.0","{[ying yang twins]|[ying yang twins]}","1.0","{263.0}","1.0","{100.00499725341797}","1.0","{album|album}"
"deezer_12959+musico_1914+spotify_39180","0.875","0.6666666666666666","{2010-03-02T00:00|2009-05-19T00:00|2009-05-19T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{The Good Stuff|The Good Stuff|The Good Stuff}","1.0","{Greatest Hits II|Greatest Hits II|Greatest Hits II}","1.0","{[kenny chesney]|[kenny chesney]|[kenny chesney]}","1.0","{199.0|199.0}","1.0","{143.60000610351562|143.9199981689453}","0.6666666666666666","{album|compilation|compilation}"
"deezer_16640+musico_3141+spotify_40108","0.9583333333333333","1.0","{2003-07-01T00:00|2003-07-01T00:00|2003-07-01T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{Sweet Southern Comfort|Sweet Southern Comfort|Sweet Southern Comfort}","1.0","{Buddy Jewell|Buddy Jewell|Buddy Jewell}","1.0","{[buddy jewell]|[buddy jewell]|[buddy jewell]}","1.0","{212.0|212.0}","1.0","{148.1999969482422|148.08299255371094}","1.0","{album|album|album}"
"deezer_18472+musico_5196+spotify_41638","0.8333333333333334","0.6666666666666666","{2011-06-27T00:00|2011-06-27T00:00|1990-01-01T00:00}","0.0","{[Pop]|[freestyle]|[]}","1.0","{Because I Love You (The Postman Song)|Because I Love You (The Postman Song)|Because I Love You (The Postman Song)}","1.0","{Love And Emotion|Love And Emotion|Love And Emotion}","1.0","{[stevie b]|[stevie b]|[stevie b]}","1.0","{303.0|303.0}","1.0","{128.39999389648438|128.3979949951172}","1.0","{album|album|album}"
"musico_2563+spotify_39678","0.875","1.0","{2007-01-01T00:00|2007-01-01T00:00}","0.0","{[alternative metal]|[]}","1.0","{Hate Me|Hate Me}","1.0","{Foiled For The Last Time|Foiled For The Last Time}","1.0","{[blue october]|[blue october]}","1.0","{380.0}","1.0","{92.64800262451172}","1.0","{album|album}"
"deezer_16897+musico_3511+spotify_40376","0.7083333333333333","0.6666666666666666","{2001-06-05T00:00|2001-06-26T00:00|2001-06-26T00:00}","0.0","{[R&B]|[hip pop]|[]}","1.0","{A Woman's Worth|A Woman's Worth|A Woman's Worth}","1.0","{Songs In A Minor (Expanded Edition)|Songs In A Minor (Expanded Edition)|Songs In A Minor (Expanded Edition)}","1.0","{[alicia keys]|[alicia keys]|[alicia keys]}","1.0","{303.0|303.0}","0.0","{149.8000030517578|75.08999633789062}","1.0","{album|album|album}"
"musico_5895+spotify_42251","0.875","1.0","{1988-01-01T00:00|1988-01-01T00:00}","0.0","{[alternative dance]|[]}","1.0","{Underneath the Radar|Underneath the Radar}","1.0","{Underneath The Radar|Underneath The Radar}","1.0","{[underworld]|[underworld]}","1.0","{367.0}","1.0","{144.63499450683594}","1.0","{album|album}"
"musico_3753+spotify_40534","0.875","1.0","{2000-01-01T00:00|2000-01-01T00:00}","0.0","{[dance pop]|[]}","1.0","{Simple Kind Of Life|Simple Kind Of Life}","1.0","{Return Of Saturn|Return Of Saturn}","1.0","{[no doubt]|[no doubt]}","1.0","{256.0}","1.0","{119.9739990234375}","1.0","{album|album}"
"musico_5223+spotify_41662","0.875","1.0","{1990-11-04T00:00|1990-11-04T00:00}","0.0","{[dance pop]|[]}","1.0","{Miracle|Miracle}","1.0","{I'm Your Baby Tonight|I'm Your Baby Tonight}","1.0","{[whitney houston]|[whitney houston]}","1.0","{342.0}","1.0","{111.00299835205078}","1.0","{album|album}"
"musico_2593+spotify_39702","0.75","1.0","{2006-06-13T00:00|2006-06-13T00:00}","0.0","{[chamber pop]|[]}","1.0","{Fidelity|Fidelity}","0.0","{Begin To Hope|Begin to Hope}","1.0","{[regina spektor]|[regina spektor]}","1.0","{226.0}","1.0","{93.02300262451172}","1.0","{album|album}"
"musico_6540+spotify_42815","0.875","1.0","{1983-08-08T00:00|1983-08-08T00:00}","0.0","{[album rock]|[]}","1.0","{An Innocent Man|An Innocent Man}","1.0","{An Innocent Man|An Innocent Man}","1.0","{[billy joel]|[billy joel]}","1.0","{318.0}","1.0","{105.76399993896484}","1.0","{album|album}"
"deezer_16559+musico_3038+spotify_30221","0.7083333333333333","0.6666666666666666","{2004-10-26T00:00|2004-10-26T00:00|2004-10-25T00:00}","0.0","{[Pop]|[canadian pop punk]|[]}","1.0","{Welcome to My Life|Welcome to My Life|Welcome to My Life}","1.0","{Still Not Getting Any|Still Not Getting Any|Still Not Getting Any}","1.0","{[simple plan]|[simple plan]|[simple plan]}","1.0","{206.0|206.0}","0.0","{86.69999694824219|173.2550048828125}","1.0","{album|album|album}"
